Name;Sweep (T1);;;
417380952,380952;-77,0312347412109;;;
417460317,460317;-76,3013000488281;;;
417539682,539683;-76,257926940918;;;
417619047,619048;-77,4738616943359;;;
417698412,698413;-76,1683197021484;;;
417777777,777778;-77,6880645751953;;;
417857142,857143;-75,7984390258789;;;
417936507,936508;-76,7239379882813;;;
418015873,015873;-77,101692199707;;;
418095238,095238;-78,5275039672852;;;
418174603,174603;-76,1473541259766;;;
418253968,253968;-77,7885971069336;;;
418333333,333333;-76,6934051513672;;;
418412698,412698;-76,1191329956055;;;
418492063,492064;-76,8444213867188;;;
418571428,571429;-77,2292327880859;;;
418650793,650794;-76,9186172485352;;;
418730158,730159;-77,6716842651367;;;
418809523,809524;-78,328987121582;;;
418888888,888889;-76,6996994018555;;;
418968253,968254;-77,6223220825195;;;
419047619,047619;-77,6345062255859;;;
419126984,126984;-76,60205078125;;;
419206349,206349;-76,6084289550781;;;
419285714,285714;-78,2404327392578;;;
419365079,365079;-77,4326477050781;;;
419444444,444444;-78,2992324829102;;;
419523809,52381;-77,6686859130859;;;
419603174,603175;-77,2505035400391;;;
419682539,68254;-77,8923645019531;;;
419761904,761905;-76,6515045166016;;;
419841269,84127;-77,3267059326172;;;
419920634,920635;-77,4762268066406;;;
420000000;-76,0088195800781;;;
420079365,079365;-76,9502792358398;;;
420158730,15873;-78,6772766113281;;;
420238095,238095;-79,2149963378906;;;
420317460,31746;-76,6229705810547;;;
420396825,396825;-77,8371276855469;;;
420476190,47619;-78,2304458618164;;;
420555555,555556;-79,0116882324219;;;
420634920,634921;-77,2683029174805;;;
420714285,714286;-77,5793991088867;;;
420793650,793651;-76,3577651977539;;;
420873015,873016;-77,413688659668;;;
420952380,952381;-79,3879623413086;;;
421031746,031746;-78,2923965454102;;;
421111111,111111;-77,8300170898438;;;
421190476,190476;-79,0752258300781;;;
421269841,269841;-77,8610763549805;;;
421349206,349206;-77,6528701782227;;;
421428571,428571;-78,7802200317383;;;
421507936,507936;-78,3989868164063;;;
421587301,587302;-77,187255859375;;;
421666666,666667;-78,4421691894531;;;
421746031,746032;-79,2586975097656;;;
421825396,825397;-77,8699188232422;;;
421904761,904762;-79,3032836914063;;;
421984126,984127;-79,0337295532227;;;
422063492,063492;-76,8860321044922;;;
422142857,142857;-78,126823425293;;;
422222222,222222;-77,2075958251953;;;
422301587,301587;-78,7537384033203;;;
422380952,380952;-78,1033401489258;;;
422460317,460317;-77,3888244628906;;;
422539682,539683;-78,2385025024414;;;
422619047,619048;-77,9363098144531;;;
422698412,698413;-77,1377944946289;;;
422777777,777778;-77,8941802978516;;;
422857142,857143;-77,6866760253906;;;
422936507,936508;-78,423583984375;;;
423015873,015873;-75,9933242797852;;;
423095238,095238;-77,8673553466797;;;
423174603,174603;-79,1645355224609;;;
423253968,253968;-79,3390426635742;;;
423333333,333333;-78,8266983032227;;;
423412698,412698;-77,7305297851563;;;
423492063,492064;-78,3260040283203;;;
423571428,571429;-78,9465942382813;;;
423650793,650794;-78,1093292236328;;;
423730158,730159;-78,6643600463867;;;
423809523,809524;-78,1491394042969;;;
423888888,888889;-79,6217041015625;;;
423968253,968254;-76,7224731445313;;;
424047619,047619;-76,9058151245117;;;
424126984,126984;-78,1662063598633;;;
424206349,206349;-78,3134078979492;;;
424285714,285714;-77,9354400634766;;;
424365079,365079;-78,8837814331055;;;
424444444,444444;-79,5366058349609;;;
424523809,52381;-79,0345458984375;;;
424603174,603175;-81,4957885742188;;;
424682539,68254;-79,1895980834961;;;
424761904,761905;-79,458122253418;;;
424841269,84127;-78,3955841064453;;;
424920634,920635;-78,1629028320313;;;
425000000;-78,510627746582;;;
425079365,079365;-79,6390075683594;;;
425158730,15873;-79,1462707519531;;;
425238095,238095;-79,7873382568359;;;
425317460,31746;-79,1190032958984;;;
425396825,396825;-80,9324417114258;;;
425476190,47619;-78,2929458618164;;;
425555555,555556;-78,7450637817383;;;
425634920,634921;-79,7004165649414;;;
425714285,714286;-80,7738647460938;;;
425793650,793651;-77,9385986328125;;;
425873015,873016;-80,3465728759766;;;
425952380,952381;-79,6741638183594;;;
426031746,031746;-80,2277450561523;;;
426111111,111111;-78,3569564819336;;;
426190476,190476;-80,001594543457;;;
426269841,269841;-77,6885681152344;;;
426349206,349206;-79,0635147094727;;;
426428571,428571;-78,671142578125;;;
426507936,507936;-78,8102722167969;;;
426587301,587302;-80,6429214477539;;;
426666666,666667;-80,194953918457;;;
426746031,746032;-79,1094284057617;;;
426825396,825397;-80,3888092041016;;;
426904761,904762;-78,6695556640625;;;
426984126,984127;-81,5876541137695;;;
427063492,063492;-82,9817504882813;;;
427142857,142857;-79,7963409423828;;;
427222222,222222;-81,5696640014648;;;
427301587,301587;-79,7848205566406;;;
427380952,380952;-79,7251815795898;;;
427460317,460317;-79,9257125854492;;;
427539682,539683;-80,7997665405273;;;
427619047,619048;-82,3151702880859;;;
427698412,698413;-80,1574478149414;;;
427777777,777778;-80,3366928100586;;;
427857142,857143;-80,2610626220703;;;
427936507,936508;-79,0456619262695;;;
428015873,015873;-82,3644180297852;;;
428095238,095238;-82,0608291625977;;;
428174603,174603;-79,7767562866211;;;
428253968,253968;-81,294807434082;;;
428333333,333333;-80,0439682006836;;;
428412698,412698;-79,4147796630859;;;
428492063,492064;-79,6118774414063;;;
428571428,571429;-79,55029296875;;;
428650793,650794;-80,2539978027344;;;
428730158,730159;-79,7227783203125;;;
428809523,809524;-82,4936828613281;;;
428888888,888889;-78,7442398071289;;;
428968253,968254;-80,2550048828125;;;
429047619,047619;-81,8186340332031;;;
429126984,126984;-81,2826080322266;;;
429206349,206349;-82,0891571044922;;;
429285714,285714;-81,8509368896484;;;
429365079,365079;-82,0923385620117;;;
429444444,444444;-79,6702346801758;;;
429523809,52381;-81,2978134155273;;;
429603174,603175;-81,0824890136719;;;
429682539,68254;-81,9877700805664;;;
429761904,761905;-81,5975723266602;;;
429841269,84127;-82,3998641967773;;;
429920634,920635;-82,0727233886719;;;
430000000;-80,6615524291992;;;
430079365,079365;-80,6501541137695;;;
430158730,15873;-80,8659515380859;;;
430238095,238095;-82,0250930786133;;;
430317460,31746;-80,4077987670898;;;
430396825,396825;-81,6633529663086;;;
430476190,47619;-81,0164947509766;;;
430555555,555556;-80,7659759521484;;;
430634920,634921;-79,429443359375;;;
430714285,714286;-82,3678894042969;;;
430793650,793651;-78,9503936767578;;;
430873015,873016;-81,1069717407227;;;
430952380,952381;-82,2500152587891;;;
431031746,031746;-81,0392150878906;;;
431111111,111111;-81,3908081054688;;;
431190476,190476;-82,6587677001953;;;
431269841,269841;-81,3253631591797;;;
431349206,349206;-82,1124114990234;;;
431428571,428571;-82,5260848999023;;;
431507936,507936;-82,3964691162109;;;
431587301,587302;-82,1058959960938;;;
431666666,666667;-81,1916961669922;;;
431746031,746032;-81,7571563720703;;;
431825396,825397;-80,700798034668;;;
431904761,904762;-81,767219543457;;;
431984126,984127;-80,7925262451172;;;
432063492,063492;-81,6428833007813;;;
432142857,142857;-79,9272232055664;;;
432222222,222222;-80,8493423461914;;;
432301587,301587;-82,0928955078125;;;
432380952,380952;-82,8179931640625;;;
432460317,460317;-82,8740158081055;;;
432539682,539683;-80,4340744018555;;;
432619047,619048;-81,0588226318359;;;
432698412,698413;-81,8655166625977;;;
432777777,777778;-79,7429351806641;;;
432857142,857143;-78,9131774902344;;;
432936507,936508;-82,5032272338867;;;
433015873,015873;-80,1823425292969;;;
433095238,095238;-79,9561614990234;;;
433174603,174603;-81,6232452392578;;;
433253968,253968;-82,3010025024414;;;
433333333,333333;-82,4427032470703;;;
433412698,412698;-83,2316055297852;;;
433492063,492064;-82,5764923095703;;;
433571428,571429;-79,9169082641602;;;
433650793,650794;-83,4888153076172;;;
433730158,730159;-82,4161987304688;;;
433809523,809524;-82,2110290527344;;;
433888888,888889;-80,7363586425781;;;
433968253,968254;-81,8680725097656;;;
434047619,047619;-82,7658081054688;;;
434126984,126984;-81,1091537475586;;;
434206349,206349;-80,9732131958008;;;
434285714,285714;-80,5236053466797;;;
434365079,365079;-81,0410385131836;;;
434444444,444444;-81,0554885864258;;;
434523809,52381;-81,1702270507813;;;
434603174,603175;-82,6990203857422;;;
434682539,68254;-80,6712799072266;;;
434761904,761905;-81,9302749633789;;;
434841269,84127;-82,3566131591797;;;
434920634,920635;-80,5148086547852;;;
435000000;-80,1981506347656;;;
435079365,079365;-82,6296768188477;;;
435158730,15873;-84,2886962890625;;;
435238095,238095;-83,3002624511719;;;
435317460,31746;-80,4700698852539;;;
435396825,396825;-80,6502685546875;;;
435476190,47619;-82,0353240966797;;;
435555555,555556;-83,2938385009766;;;
435634920,634921;-81,5193786621094;;;
435714285,714286;-82,1454620361328;;;
435793650,793651;-79,9242782592773;;;
435873015,873016;-81,9188461303711;;;
435952380,952381;-80,3380737304688;;;
436031746,031746;-80,6222991943359;;;
436111111,111111;-79,7970504760742;;;
436190476,190476;-82,0671844482422;;;
436269841,269841;-83,6613159179688;;;
436349206,349206;-75,1758117675781;;;
436428571,428571;-74,8025360107422;;;
436507936,507936;-75,2266464233398;;;
436587301,587302;-82,0661697387695;;;
436666666,666667;-80,8364028930664;;;
436746031,746032;-82,1541137695313;;;
436825396,825397;-80,4404754638672;;;
436904761,904762;-78,2771072387695;;;
436984126,984127;-71,4395599365234;;;
437063492,063492;-78,2943267822266;;;
437142857,142857;-77,0040054321289;;;
437222222,222222;-76,5617752075195;;;
437301587,301587;-75,4268112182617;;;
437380952,380952;-74,4389343261719;;;
437460317,460317;-72,7723846435547;;;
437539682,539683;-70,3330917358398;;;
437619047,619048;-70,0076522827148;;;
437698412,698413;-69,7958984375;;;
437777777,777778;-69,3669357299805;;;
437857142,857143;-68,7677612304688;;;
437936507,936508;-68,1351470947266;;;
438015873,015873;-67,8933792114258;;;
438095238,095238;-67,3803100585938;;;
438174603,174603;-67,8580017089844;;;
438253968,253968;-67,011360168457;;;
438333333,333333;-67,0968780517578;;;
438412698,412698;-67,7050094604492;;;
438492063,492064;-67,8622665405273;;;
438571428,571429;-68,4031295776367;;;
438650793,650794;-69,0849075317383;;;
438730158,730159;-70,1457061767578;;;
438809523,809524;-70,7995758056641;;;
438888888,888889;-71,6744613647461;;;
438968253,968254;-72,42626953125;;;
439047619,047619;-74,288703918457;;;
439126984,126984;-74,4425964355469;;;
439206349,206349;-77,1383514404297;;;
439285714,285714;-77,69873046875;;;
439365079,365079;-73,0686492919922;;;
439444444,444444;-75,1530456542969;;;
439523809,52381;-80,0811004638672;;;
439603174,603175;-80,9950866699219;;;
439682539,68254;-81,7585983276367;;;
439761904,761905;-82,0300521850586;;;
439841269,84127;-80,2040710449219;;;
439920634,920635;-83,0574798583984;;;
440000000;-80,6458969116211;;;
440079365,079365;-81,3831634521484;;;
440158730,15873;-77,9928741455078;;;
440238095,238095;-78,5982513427734;;;
440317460,31746;-81,9986267089844;;;
440396825,396825;-80,0335998535156;;;
440476190,47619;-81,9040374755859;;;
440555555,555556;-81,417366027832;;;
440634920,634921;-82,8268508911133;;;
440714285,714286;-81,2046813964844;;;
440793650,793651;-81,7095336914063;;;
440873015,873016;-79,5337219238281;;;
440952380,952381;-82,5175476074219;;;
441031746,031746;-80,139518737793;;;
441111111,111111;-81,7708206176758;;;
441190476,190476;-81,0610733032227;;;
441269841,269841;-82,6994171142578;;;
441349206,349206;-81,8611373901367;;;
441428571,428571;-79,4368515014648;;;
441507936,507936;-82,7521362304688;;;
441587301,587302;-81,9703598022461;;;
441666666,666667;-81,7557525634766;;;
441746031,746032;-82,8002166748047;;;
441825396,825397;-81,5344467163086;;;
441904761,904762;-83,322380065918;;;
441984126,984127;-81,3273620605469;;;
442063492,063492;-81,2454681396484;;;
442142857,142857;-81,8237380981445;;;
442222222,222222;-83,2223205566406;;;
442301587,301587;-80,5144805908203;;;
442380952,380952;-80,7607879638672;;;
442460317,460317;-81,141471862793;;;
442539682,539683;-78,7648468017578;;;
442619047,619048;-82,6589584350586;;;
442698412,698413;-82,8807678222656;;;
442777777,777778;-82,8585586547852;;;
442857142,857143;-80,8061218261719;;;
442936507,936508;-81,060546875;;;
443015873,015873;-81,4477615356445;;;
443095238,095238;-82,1310729980469;;;
443174603,174603;-83,1968154907227;;;
443253968,253968;-82,4275436401367;;;
443333333,333333;-79,6187057495117;;;
443412698,412698;-82,3701477050781;;;
443492063,492064;-82,1220245361328;;;
443571428,571429;-82,1497955322266;;;
443650793,650794;-82,6898880004883;;;
443730158,730159;-81,4864730834961;;;
443809523,809524;-80,2954559326172;;;
443888888,888889;-82,6918640136719;;;
443968253,968254;-81,1900024414063;;;
444047619,047619;-82,7021484375;;;
444126984,126984;-82,1710891723633;;;
444206349,206349;-82,4523239135742;;;
444285714,285714;-81,1003723144531;;;
444365079,365079;-81,5314865112305;;;
444444444,444444;-83,2554168701172;;;
444523809,52381;-82,273796081543;;;
444603174,603175;-82,5985565185547;;;
444682539,68254;-82,5891647338867;;;
444761904,761905;-81,7762222290039;;;
444841269,84127;-81,0248565673828;;;
444920634,920635;-81,5564422607422;;;
445000000;-81,9277496337891;;;
445079365,079365;-80,7384414672852;;;
445158730,15873;-80,7318725585938;;;
445238095,238095;-81,817756652832;;;
445317460,31746;-81,9291381835938;;;
445396825,396825;-81,28857421875;;;
445476190,47619;-82,8339920043945;;;
445555555,555556;-82,117546081543;;;
445634920,634921;-83,9275970458984;;;
445714285,714286;-81,316291809082;;;
445793650,793651;-81,7762069702148;;;
445873015,873016;-79,6339492797852;;;
445952380,952381;-81,2637252807617;;;
446031746,031746;-82,9209823608398;;;
446111111,111111;-83,2811737060547;;;
446190476,190476;-83,4613571166992;;;
446269841,269841;-80,9828338623047;;;
446349206,349206;-81,6478576660156;;;
446428571,428571;-82,1195755004883;;;
446507936,507936;-81,2063140869141;;;
446587301,587302;-81,4746704101563;;;
446666666,666667;-83,3484878540039;;;
446746031,746032;-82,2541427612305;;;
446825396,825397;-81,751335144043;;;
446904761,904762;-81,0752182006836;;;
446984126,984127;-80,9697418212891;;;
447063492,063492;-82,2756881713867;;;
447142857,142857;-81,0466461181641;;;
447222222,222222;-82,9072418212891;;;
447301587,301587;-79,5338134765625;;;
447380952,380952;-79,9676971435547;;;
447460317,460317;-82,875129699707;;;
447539682,539683;-81,8904800415039;;;
447619047,619048;-83,130615234375;;;
447698412,698413;-80,5857391357422;;;
447777777,777778;-80,110710144043;;;
447857142,857143;-80,8991165161133;;;
447936507,936508;-81,1548156738281;;;
448015873,015873;-80,1066284179688;;;
448095238,095238;-79,9890213012695;;;
448174603,174603;-82,4768524169922;;;
448253968,253968;-80,5849533081055;;;
448333333,333333;-80,9710388183594;;;
448412698,412698;-80,6398696899414;;;
448492063,492064;-82,2153396606445;;;
448571428,571429;-81,8711700439453;;;
448650793,650794;-80,8748779296875;;;
448730158,730159;-80,8652496337891;;;
448809523,809524;-79,8105926513672;;;
448888888,888889;-81,3531799316406;;;
448968253,968254;-80,6451568603516;;;
449047619,047619;-81,5278930664063;;;
449126984,126984;-81,4990310668945;;;
449206349,206349;-82,7705001831055;;;
449285714,285714;-83,0368347167969;;;
449365079,365079;-82,3464431762695;;;
449444444,444444;-81,582633972168;;;
449523809,52381;-80,7483596801758;;;
449603174,603175;-80,5723648071289;;;
449682539,68254;-81,6942520141602;;;
449761904,761905;-80,8949127197266;;;
449841269,84127;-81,6763076782227;;;
449920634,920635;-79,5444107055664;;;
450000000;-82,9969329833984;;;

